Timestamp,Telescope,Filter,Magnitude,Error,Source
2025-02-26 17:43:50,,OMEGA_cal_apphot_ip,16.663539333,0.12,OMEGA_cal_apphot_ip
2025-02-26 17:41:25,,OMEGA_apphot_ip,18.846393314,0.11,OMEGA_apphot_ip
2025-02-26 17:41:25,,OMEGA_cal_apphot_ip,16.647401712,0.108,OMEGA_cal_apphot_ip
2025-02-26 17:39:00,,OMEGA_apphot_ip,18.837962343,0.13,OMEGA_apphot_ip
2025-02-26 17:39:00,,OMEGA_cal_apphot_ip,16.639148125,0.128,OMEGA_cal_apphot_ip
2025-02-26 17:36:34,,OMEGA_cal_apphot_ip,16.658643679,0.069,OMEGA_cal_apphot_ip
2025-02-26 17:36:34,,OMEGA_apphot_ip,18.857876889,0.069,OMEGA_apphot_ip
2025-02-26 08:45:59,,OMEGA_apphot_gp,20.089578427,0.073,OMEGA_apphot_gp
2025-02-26 08:45:59,,OMEGA_cal_apphot_gp,18.298518878,0.071,OMEGA_cal_apphot_gp
2025-02-26 08:45:56,,OMEGA_apphot_gp,20.075139116,0.07,OMEGA_apphot_gp
2025-02-26 08:45:56,,OMEGA_cal_apphot_gp,18.285181904,0.068,OMEGA_cal_apphot_gp
2025-02-26 08:40:34,,OMEGA_cal_apphot_gp,18.321953842,0.048,OMEGA_cal_apphot_gp
2025-02-26 08:40:34,,OMEGA_apphot_gp,20.114950354,0.047,OMEGA_apphot_gp
2025-02-26 08:40:30,,OMEGA_apphot_gp,20.110015585,0.049,OMEGA_apphot_gp
2025-02-26 08:40:30,,OMEGA_cal_apphot_gp,18.317395807,0.05,OMEGA_cal_apphot_gp
2025-02-26 08:36:30,,OMEGA_cal_apphot_ip,16.55355231,0.064,OMEGA_cal_apphot_ip
2025-02-26 08:36:30,,OMEGA_apphot_ip,18.750526938,0.064,OMEGA_apphot_ip
2025-02-26 08:34:07,,OMEGA_cal_apphot_ip,16.554816136,0.059,OMEGA_cal_apphot_ip
2025-02-26 08:34:07,,OMEGA_apphot_ip,18.751817925,0.059,OMEGA_apphot_ip
2025-02-26 08:34:05,,OMEGA_cal_apphot_ip,16.564345554,0.102,OMEGA_cal_apphot_ip
2025-02-26 08:34:05,,OMEGA_apphot_ip,18.761552146,0.103,OMEGA_apphot_ip
2025-02-26 08:31:42,,OMEGA_apphot_ip,18.765002757,0.047,OMEGA_apphot_ip
2025-02-26 08:31:42,,OMEGA_cal_apphot_ip,16.567723566,0.048,OMEGA_cal_apphot_ip
2025-02-26 08:31:40,,OMEGA_cal_apphot_ip,16.575810966,0.091,OMEGA_cal_apphot_ip
2025-02-26 08:31:40,,OMEGA_apphot_ip,18.773263968,0.092,OMEGA_apphot_ip
2025-02-26 08:29:17,,OMEGA_cal_apphot_ip,16.579853578,0.085,OMEGA_cal_apphot_ip
2025-02-26 08:29:17,,OMEGA_apphot_ip,18.777393462,0.086,OMEGA_apphot_ip
2025-02-26 08:29:14,,OMEGA_apphot_ip,18.747343042,0.054,OMEGA_apphot_ip
2025-02-26 08:29:14,,OMEGA_cal_apphot_ip,16.550435402,0.055,OMEGA_cal_apphot_ip
2025-02-26 07:53:38,,OMEGA_apphot_gp,20.07099158,0.059,OMEGA_apphot_gp
2025-02-26 07:53:38,,OMEGA_cal_apphot_gp,18.281351003,0.059,OMEGA_cal_apphot_gp
2025-02-26 07:48:11,,OMEGA_cal_apphot_gp,18.305740093,0.085,OMEGA_cal_apphot_gp
2025-02-26 07:48:11,,OMEGA_apphot_gp,20.097396495,0.089,OMEGA_apphot_gp
2025-02-26 07:45:50,,OMEGA_cal_apphot_gp,18.334676629,0.046,OMEGA_cal_apphot_gp
2025-02-26 07:45:50,,OMEGA_apphot_gp,20.128724715,0.043,OMEGA_apphot_gp
2025-02-26 07:44:10,,OMEGA_cal_apphot_ip,16.551212807,0.062,OMEGA_cal_apphot_ip
2025-02-26 07:44:10,,OMEGA_apphot_ip,18.748137155,0.061,OMEGA_apphot_ip
2025-02-26 07:41:45,,OMEGA_cal_apphot_ip,16.526512424,0.074,OMEGA_cal_apphot_ip
2025-02-26 07:41:45,,OMEGA_apphot_ip,18.722905922,0.074,OMEGA_apphot_ip
2025-02-26 07:40:24,,OMEGA_apphot_gp,20.128016122,0.056,OMEGA_apphot_gp
2025-02-26 07:40:24,,OMEGA_cal_apphot_gp,18.334022132,0.056,OMEGA_cal_apphot_gp
2025-02-26 07:39:19,,OMEGA_cal_apphot_ip,16.567394592,0.081,OMEGA_cal_apphot_ip
2025-02-26 07:39:19,,OMEGA_apphot_ip,18.764666713,0.081,OMEGA_apphot_ip
2025-02-26 07:36:54,,OMEGA_cal_apphot_ip,16.539108716,0.054,OMEGA_cal_apphot_ip
2025-02-26 07:36:54,,OMEGA_apphot_ip,18.735772928,0.053,OMEGA_apphot_ip
2025-02-26 07:36:23,,OMEGA_cal_apphot_ip,16.571168141,0.052,OMEGA_cal_apphot_ip
2025-02-26 07:36:23,,OMEGA_apphot_ip,18.768521361,0.051,OMEGA_apphot_ip
2025-02-26 07:33:58,,OMEGA_apphot_ip,18.790099287,0.083,OMEGA_apphot_ip
2025-02-26 07:33:58,,OMEGA_cal_apphot_ip,16.59229208,0.082,OMEGA_cal_apphot_ip
2025-02-26 07:31:32,,OMEGA_apphot_ip,18.795310438,0.051,OMEGA_apphot_ip
2025-02-26 07:31:32,,OMEGA_cal_apphot_ip,16.597393591,0.052,OMEGA_cal_apphot_ip
2025-02-26 07:29:07,,OMEGA_cal_apphot_ip,16.568845447,0.039,OMEGA_cal_apphot_ip
2025-02-26 07:29:07,,OMEGA_apphot_ip,18.766148748,0.037,OMEGA_apphot_ip
2025-02-25 08:54:09,,OMEGA_apphot_gp,20.094537313,0.073,OMEGA_apphot_gp
2025-02-25 08:54:09,,OMEGA_cal_apphot_gp,18.303099188,0.071,OMEGA_cal_apphot_gp
2025-02-25 08:48:43,,OMEGA_apphot_gp,20.081904416,0.078,OMEGA_apphot_gp
2025-02-25 08:48:43,,OMEGA_cal_apphot_gp,18.291430722,0.075,OMEGA_cal_apphot_gp
2025-02-25 08:45:46,,OMEGA_cal_apphot_gp,18.333070947,0.061,OMEGA_cal_apphot_gp
2025-02-25 08:45:46,,OMEGA_apphot_gp,20.126986319,0.061,OMEGA_apphot_gp
2025-02-25 08:44:43,,OMEGA_cal_apphot_ip,16.573035185,0.071,OMEGA_cal_apphot_ip
2025-02-25 08:44:43,,OMEGA_apphot_ip,18.770428531,0.071,OMEGA_apphot_ip
2025-02-25 08:42:17,,OMEGA_cal_apphot_ip,16.537650695,0.05,OMEGA_cal_apphot_ip
2025-02-25 08:42:17,,OMEGA_apphot_ip,18.734283572,0.049,OMEGA_apphot_ip
2025-02-25 08:40:19,,OMEGA_apphot_gp,20.132856319,0.044,OMEGA_apphot_gp
2025-02-25 08:40:19,,OMEGA_cal_apphot_gp,18.338492815,0.046,OMEGA_cal_apphot_gp
2025-02-25 08:39:52,,OMEGA_cal_apphot_ip,16.539000816,0.063,OMEGA_cal_apphot_ip
2025-02-25 08:39:52,,OMEGA_apphot_ip,18.735662709,0.063,OMEGA_apphot_ip
2025-02-25 08:37:26,,OMEGA_cal_apphot_ip,16.584152892,0.069,OMEGA_cal_apphot_ip
2025-02-25 08:37:26,,OMEGA_apphot_ip,18.781785176,0.069,OMEGA_apphot_ip
2025-02-25 08:36:19,,OMEGA_apphot_ip,18.764896431,0.055,OMEGA_apphot_ip
2025-02-25 08:36:19,,OMEGA_cal_apphot_ip,16.567619477,0.055,OMEGA_cal_apphot_ip
2025-02-25 08:33:54,,OMEGA_apphot_ip,18.765216261,0.067,OMEGA_apphot_ip
2025-02-25 08:33:54,,OMEGA_cal_apphot_ip,16.567932578,0.067,OMEGA_cal_apphot_ip
2025-02-25 08:31:28,,OMEGA_cal_apphot_ip,16.559104192,0.068,OMEGA_cal_apphot_ip
2025-02-25 08:31:28,,OMEGA_apphot_ip,18.756198139,0.068,OMEGA_apphot_ip
2025-02-25 08:29:03,,OMEGA_apphot_ip,18.790203009,0.046,OMEGA_apphot_ip
2025-02-25 08:29:03,,OMEGA_cal_apphot_ip,16.59239362,0.047,OMEGA_cal_apphot_ip
2025-02-25 07:47:35,,OMEGA_cal_apphot_gp,18.297628587,0.056,OMEGA_cal_apphot_gp
2025-02-25 07:47:35,,OMEGA_apphot_gp,20.088614551,0.056,OMEGA_apphot_gp
2025-02-25 07:47:31,,OMEGA_cal_apphot_gp,18.339159625,0.067,OMEGA_cal_apphot_gp
2025-02-25 07:47:31,,OMEGA_apphot_gp,20.133578243,0.068,OMEGA_apphot_gp
2025-02-25 07:42:08,,OMEGA_apphot_gp,20.15222435,0.082,OMEGA_apphot_gp
2025-02-25 07:42:08,,OMEGA_cal_apphot_gp,18.356382237,0.079,OMEGA_cal_apphot_gp
2025-02-25 07:42:03,,OMEGA_cal_apphot_gp,18.337317909,0.073,OMEGA_cal_apphot_gp
2025-02-25 07:42:03,,OMEGA_apphot_gp,20.131584303,0.075,OMEGA_apphot_gp
2025-02-25 07:38:08,,OMEGA_cal_apphot_ip,16.553132246,0.056,OMEGA_cal_apphot_ip
2025-02-25 07:38:08,,OMEGA_apphot_ip,18.750097846,0.055,OMEGA_apphot_ip
2025-02-25 07:38:02,,OMEGA_apphot_ip,18.837458367,0.091,OMEGA_apphot_ip
2025-02-25 07:38:02,,OMEGA_cal_apphot_ip,16.638654752,0.091,OMEGA_cal_apphot_ip
2025-02-25 07:35:40,,OMEGA_apphot_ip,18.745812441,0.051,OMEGA_apphot_ip
2025-02-25 07:35:40,,OMEGA_cal_apphot_ip,16.548937003,0.052,OMEGA_cal_apphot_ip
2025-02-25 07:35:35,,OMEGA_apphot_ip,18.772985785,0.06,OMEGA_apphot_ip
2025-02-25 07:35:35,,OMEGA_cal_apphot_ip,16.575538636,0.061,OMEGA_cal_apphot_ip
2025-02-25 07:33:10,,OMEGA_apphot_ip,18.819559614,0.072,OMEGA_apphot_ip
2025-02-25 07:33:10,,OMEGA_cal_apphot_ip,16.621132578,0.072,OMEGA_cal_apphot_ip
2025-02-25 07:30:41,,OMEGA_cal_apphot_ip,16.569521373,0.083,OMEGA_cal_apphot_ip
2025-02-25 07:30:41,,OMEGA_apphot_ip,18.766839202,0.083,OMEGA_apphot_ip
2025-02-25 07:30:38,,OMEGA_apphot_ip,18.78783061,0.067,OMEGA_apphot_ip
2025-02-25 07:30:38,,OMEGA_cal_apphot_ip,16.590071134,0.067,OMEGA_cal_apphot_ip
2025-02-24 18:45:41,,OMEGA_cal_apphot_gp,18.27904462,0.084,OMEGA_cal_apphot_gp
2025-02-24 18:45:41,,OMEGA_apphot_gp,20.068494568,0.088,OMEGA_apphot_gp
2025-02-24 18:45:20,,OMEGA_cal_apphot_gp,18.265198442,0.068,OMEGA_cal_apphot_gp
2025-02-24 18:45:20,,OMEGA_apphot_gp,20.053503967,0.07,OMEGA_apphot_gp
2025-02-24 18:40:15,,OMEGA_apphot_gp,20.109767082,0.09,OMEGA_apphot_gp
2025-02-24 18:40:15,,OMEGA_cal_apphot_gp,18.317166275,0.086,OMEGA_cal_apphot_gp
2025-02-24 18:39:54,,OMEGA_cal_apphot_gp,18.308460221,0.053,OMEGA_cal_apphot_gp
2025-02-24 18:39:54,,OMEGA_apphot_gp,20.100341449,0.053,OMEGA_apphot_gp
2025-02-24 18:36:15,,OMEGA_apphot_ip,18.760471317,0.077,OMEGA_apphot_ip
2025-02-24 18:36:15,,OMEGA_cal_apphot_ip,16.563287465,0.077,OMEGA_cal_apphot_ip
2025-02-24 18:35:54,,OMEGA_apphot_ip,18.745479073,0.053,OMEGA_apphot_ip
2025-02-24 18:35:54,,OMEGA_cal_apphot_ip,16.548610649,0.054,OMEGA_cal_apphot_ip
2025-02-24 18:33:50,,OMEGA_apphot_ip,18.760147893,0.065,OMEGA_apphot_ip
2025-02-24 18:33:50,,OMEGA_cal_apphot_ip,16.562970846,0.066,OMEGA_cal_apphot_ip
2025-02-24 18:33:28,,OMEGA_cal_apphot_ip,16.542880602,0.069,OMEGA_cal_apphot_ip
2025-02-24 18:33:28,,OMEGA_apphot_ip,18.739625878,0.069,OMEGA_apphot_ip
2025-02-24 18:31:24,,OMEGA_apphot_ip,18.771301796,0.094,OMEGA_apphot_ip
2025-02-24 18:31:24,,OMEGA_cal_apphot_ip,16.573890077,0.094,OMEGA_cal_apphot_ip
2025-02-24 18:31:03,,OMEGA_cal_apphot_ip,16.560753804,0.041,OMEGA_cal_apphot_ip
2025-02-24 18:31:03,,OMEGA_apphot_ip,18.757883203,0.04,OMEGA_apphot_ip
2025-02-24 18:28:59,,OMEGA_cal_apphot_ip,16.590067845,0.113,OMEGA_cal_apphot_ip
2025-02-24 18:28:59,,OMEGA_apphot_ip,18.78782725,0.114,OMEGA_apphot_ip
2025-02-24 18:28:38,,OMEGA_apphot_ip,18.747669332,0.051,OMEGA_apphot_ip
2025-02-24 18:28:38,,OMEGA_cal_apphot_ip,16.550754826,0.052,OMEGA_cal_apphot_ip
2025-02-24 18:20:00,,OMEGA_apphot_gp,20.111531802,0.04,OMEGA_apphot_gp
2025-02-24 18:20:00,,OMEGA_cal_apphot_gp,18.318796271,0.043,OMEGA_cal_apphot_gp
2025-02-24 18:14:34,,OMEGA_apphot_gp,20.160161831,0.073,OMEGA_apphot_gp
2025-02-24 18:14:34,,OMEGA_cal_apphot_gp,18.363713748,0.071,OMEGA_cal_apphot_gp
2025-02-24 18:10:34,,OMEGA_apphot_ip,18.773027003,0.044,OMEGA_apphot_ip
2025-02-24 18:10:34,,OMEGA_cal_apphot_ip,16.575578986,0.045,OMEGA_cal_apphot_ip
2025-02-24 18:08:08,,OMEGA_apphot_ip,18.800746493,0.083,OMEGA_apphot_ip
2025-02-24 18:08:08,,OMEGA_cal_apphot_ip,16.602715274,0.083,OMEGA_cal_apphot_ip
2025-02-24 18:05:43,,OMEGA_apphot_ip,18.753903159,0.046,OMEGA_apphot_ip
2025-02-24 18:05:43,,OMEGA_cal_apphot_ip,16.556857497,0.047,OMEGA_cal_apphot_ip
2025-02-24 18:03:17,,OMEGA_cal_apphot_ip,16.57839007,0.052,OMEGA_cal_apphot_ip
2025-02-24 18:03:17,,OMEGA_apphot_ip,18.775898501,0.052,OMEGA_apphot_ip
2025-02-24 17:47:41,,OMEGA_cal_apphot_gp,18.323358989,0.051,OMEGA_cal_apphot_gp
2025-02-24 17:47:41,,OMEGA_apphot_gp,20.116471641,0.05,OMEGA_apphot_gp
2025-02-24 17:42:15,,OMEGA_apphot_gp,20.121359096,0.052,OMEGA_apphot_gp
2025-02-24 17:42:15,,OMEGA_cal_apphot_gp,18.327873322,0.053,OMEGA_cal_apphot_gp
2025-02-24 17:38:14,,OMEGA_cal_apphot_ip,16.566748864,0.064,OMEGA_cal_apphot_ip
2025-02-24 17:38:14,,OMEGA_apphot_ip,18.764007107,0.064,OMEGA_apphot_ip
2025-02-24 17:35:49,,OMEGA_cal_apphot_ip,16.541410012,0.072,OMEGA_cal_apphot_ip
2025-02-24 17:35:49,,OMEGA_apphot_ip,18.738123682,0.072,OMEGA_apphot_ip
2025-02-24 17:33:23,,OMEGA_apphot_ip,18.788529193,0.058,OMEGA_apphot_ip
2025-02-24 17:33:23,,OMEGA_cal_apphot_ip,16.59075502,0.058,OMEGA_cal_apphot_ip
2025-02-24 17:30:58,,OMEGA_cal_apphot_ip,16.567666206,0.051,OMEGA_cal_apphot_ip
2025-02-24 17:30:58,,OMEGA_apphot_ip,18.764944164,0.05,OMEGA_apphot_ip
2025-02-24 17:10:17,,OMEGA_cal_apphot_gp,18.365395996,0.067,OMEGA_cal_apphot_gp
2025-02-24 17:10:17,,OMEGA_apphot_gp,20.161983122,0.069,OMEGA_apphot_gp
2025-02-24 17:10:17,,OMEGA_cal_apphot_gp,18.365552796,0.065,OMEGA_cal_apphot_gp
2025-02-24 17:10:17,,OMEGA_apphot_gp,20.162152881,0.067,OMEGA_apphot_gp
2025-02-24 17:04:50,,OMEGA_cal_apphot_gp,18.368341081,0.064,OMEGA_cal_apphot_gp
2025-02-24 17:04:50,,OMEGA_apphot_gp,20.165171625,0.065,OMEGA_apphot_gp
2025-02-24 17:04:50,,OMEGA_apphot_gp,20.188726961,0.092,OMEGA_apphot_gp
2025-02-24 17:04:50,,OMEGA_cal_apphot_gp,18.390098136,0.088,OMEGA_cal_apphot_gp
2025-02-24 17:00:50,,OMEGA_cal_apphot_ip,16.586365377,0.073,OMEGA_cal_apphot_ip
2025-02-24 17:00:50,,OMEGA_apphot_ip,18.78404521,0.074,OMEGA_apphot_ip
2025-02-24 17:00:50,,OMEGA_cal_apphot_ip,16.569041099,0.08,OMEGA_cal_apphot_ip
2025-02-24 17:00:50,,OMEGA_apphot_ip,18.766348606,0.081,OMEGA_apphot_ip
2025-02-24 16:58:24,,OMEGA_apphot_ip,18.746348615,0.074,OMEGA_apphot_ip
2025-02-24 16:58:24,,OMEGA_cal_apphot_ip,16.549461897,0.074,OMEGA_cal_apphot_ip
2025-02-24 16:58:24,,OMEGA_cal_apphot_ip,16.560698175,0.083,OMEGA_cal_apphot_ip
2025-02-24 16:58:24,,OMEGA_apphot_ip,18.757826379,0.084,OMEGA_apphot_ip
2025-02-24 16:55:59,,OMEGA_cal_apphot_ip,16.588238504,0.1,OMEGA_cal_apphot_ip
2025-02-24 16:55:59,,OMEGA_apphot_ip,18.785958594,0.102,OMEGA_apphot_ip
2025-02-24 16:55:58,,OMEGA_apphot_ip,18.760193156,0.07,OMEGA_apphot_ip
2025-02-24 16:55:58,,OMEGA_cal_apphot_ip,16.563015156,0.07,OMEGA_cal_apphot_ip
2025-02-24 16:53:33,,OMEGA_apphot_ip,18.772541773,0.058,OMEGA_apphot_ip
2025-02-24 16:53:33,,OMEGA_cal_apphot_ip,16.575103965,0.059,OMEGA_cal_apphot_ip
2025-02-24 16:53:33,,OMEGA_cal_apphot_ip,16.555797527,0.067,OMEGA_cal_apphot_ip
2025-02-24 16:53:33,,OMEGA_apphot_ip,18.752820409,0.067,OMEGA_apphot_ip
2025-02-24 09:29:44,ATLAS,o,> 19.302877273,,ATLAS
2025-02-24 09:17:25,ATLAS,o,> 19.454621874,,ATLAS
2025-02-24 09:11:23,ATLAS,o,> 19.256668758,,ATLAS
2025-02-24 08:58:59,ATLAS,o,> 19.401648626,,ATLAS
2025-02-24 08:45:53,,OMEGA_apphot_gp,20.084265109,0.062,OMEGA_apphot_gp
2025-02-24 08:45:53,,OMEGA_cal_apphot_gp,18.293611193,0.061,OMEGA_cal_apphot_gp
2025-02-24 08:45:43,,OMEGA_cal_apphot_gp,18.328669102,0.057,OMEGA_cal_apphot_gp
2025-02-24 08:45:43,,OMEGA_apphot_gp,20.12222065,0.058,OMEGA_apphot_gp
2025-02-24 08:40:27,,OMEGA_apphot_gp,20.11012013,0.048,OMEGA_apphot_gp
2025-02-24 08:40:27,,OMEGA_cal_apphot_gp,18.31749237,0.049,OMEGA_cal_apphot_gp
2025-02-24 08:40:17,,OMEGA_apphot_gp,20.141076345,0.061,OMEGA_apphot_gp
2025-02-24 08:40:17,,OMEGA_cal_apphot_gp,18.346085301,0.061,OMEGA_cal_apphot_gp
2025-02-24 08:36:26,,OMEGA_cal_apphot_ip,16.587719236,0.09,OMEGA_cal_apphot_ip
2025-02-24 08:36:26,,OMEGA_apphot_ip,18.785428166,0.091,OMEGA_apphot_ip
2025-02-24 08:36:18,,OMEGA_cal_apphot_ip,16.579260124,0.076,OMEGA_cal_apphot_ip
2025-02-24 08:36:18,,OMEGA_apphot_ip,18.776787253,0.076,OMEGA_apphot_ip
2025-02-24 08:34:01,,OMEGA_cal_apphot_ip,16.520140241,0.08,OMEGA_cal_apphot_ip
2025-02-24 08:34:01,,OMEGA_apphot_ip,18.716396791,0.08,OMEGA_apphot_ip
2025-02-24 08:33:52,,OMEGA_apphot_ip,18.767507992,0.045,OMEGA_apphot_ip
2025-02-24 08:33:52,,OMEGA_cal_apphot_ip,16.570176092,0.046,OMEGA_cal_apphot_ip
2025-02-24 08:31:35,,OMEGA_apphot_ip,18.774234334,0.073,OMEGA_apphot_ip
2025-02-24 08:31:35,,OMEGA_cal_apphot_ip,16.576760916,0.073,OMEGA_cal_apphot_ip
2025-02-24 08:31:27,,OMEGA_cal_apphot_ip,16.572814612,0.055,OMEGA_cal_apphot_ip
2025-02-24 08:31:27,,OMEGA_apphot_ip,18.770203217,0.055,OMEGA_apphot_ip
2025-02-24 08:29:10,,OMEGA_apphot_ip,18.745985062,0.097,OMEGA_apphot_ip
2025-02-24 08:29:10,,OMEGA_cal_apphot_ip,16.549105993,0.096,OMEGA_cal_apphot_ip
2025-02-24 08:29:02,,OMEGA_cal_apphot_ip,16.563530922,0.085,OMEGA_cal_apphot_ip
2025-02-24 08:29:02,,OMEGA_apphot_ip,18.760720006,0.086,OMEGA_apphot_ip
2025-02-24 07:51:37,,OMEGA_apphot_gp,20.206957911,0.106,OMEGA_apphot_gp
2025-02-24 07:51:37,,OMEGA_cal_apphot_gp,18.406937285,0.1,OMEGA_cal_apphot_gp
2025-02-24 07:51:22,,OMEGA_apphot_gp,20.214267022,0.07,OMEGA_apphot_gp
2025-02-24 07:51:22,,OMEGA_cal_apphot_gp,18.413688398,0.069,OMEGA_cal_apphot_gp
2025-02-24 07:46:11,,OMEGA_cal_apphot_gp,18.433908034,0.09,OMEGA_cal_apphot_gp
2025-02-24 07:46:11,,OMEGA_apphot_gp,20.236157866,0.094,OMEGA_apphot_gp
2025-02-24 07:45:52,,OMEGA_cal_apphot_gp,18.435943821,0.099,OMEGA_cal_apphot_gp
2025-02-24 07:45:52,,OMEGA_apphot_gp,20.238361917,0.104,OMEGA_apphot_gp
2025-02-24 07:41:51,,OMEGA_apphot_ip,18.823363455,0.137,OMEGA_apphot_ip
2025-02-24 07:41:51,,OMEGA_cal_apphot_ip,16.624856388,0.135,OMEGA_cal_apphot_ip
2025-02-24 07:39:25,,OMEGA_apphot_ip,18.824771543,0.128,OMEGA_apphot_ip
2025-02-24 07:39:25,,OMEGA_cal_apphot_ip,16.626234851,0.126,OMEGA_cal_apphot_ip
2025-02-24 07:36:56,,OMEGA_cal_apphot_ip,16.580535064,0.085,OMEGA_cal_apphot_ip
2025-02-24 07:36:56,,OMEGA_apphot_ip,18.778089595,0.086,OMEGA_apphot_ip
2025-02-24 07:34:27,,OMEGA_cal_apphot_ip,16.603786519,0.07,OMEGA_cal_apphot_ip
2025-02-24 07:34:27,,OMEGA_apphot_ip,18.801840761,0.07,OMEGA_apphot_ip
2025-02-23 18:45:33,,OMEGA_cal_apphot_gp,18.2915509,0.092,OMEGA_cal_apphot_gp
2025-02-23 18:45:33,,OMEGA_apphot_gp,20.082034527,0.096,OMEGA_apphot_gp
2025-02-23 18:45:12,,OMEGA_apphot_gp,20.050153821,0.102,OMEGA_apphot_gp
2025-02-23 18:45:12,,OMEGA_cal_apphot_gp,18.262104057,0.097,OMEGA_cal_apphot_gp
2025-02-23 18:40:07,,OMEGA_apphot_gp,20.215580812,0.093,OMEGA_apphot_gp
2025-02-23 18:40:07,,OMEGA_cal_apphot_gp,18.41490189,0.089,OMEGA_cal_apphot_gp
2025-02-23 18:39:46,,OMEGA_apphot_gp,20.191932443,0.127,OMEGA_apphot_gp
2025-02-23 18:39:46,,OMEGA_cal_apphot_gp,18.393058903,0.119,OMEGA_cal_apphot_gp
2025-02-23 18:33:41,,OMEGA_cal_apphot_ip,16.610262221,0.1,OMEGA_cal_apphot_ip
2025-02-23 18:33:41,,OMEGA_apphot_ip,18.808455635,0.101,OMEGA_apphot_ip
2025-02-23 18:31:16,,OMEGA_apphot_ip,18.806386097,0.111,OMEGA_apphot_ip
2025-02-23 18:31:16,,OMEGA_cal_apphot_ip,16.608236224,0.11,OMEGA_cal_apphot_ip
2025-02-23 18:28:51,,OMEGA_cal_apphot_ip,16.617080934,0.095,OMEGA_cal_apphot_ip
2025-02-23 18:28:51,,OMEGA_apphot_ip,18.815420893,0.096,OMEGA_apphot_ip
2025-02-23 18:16:40,,OMEGA_apphot_gp,20.228121919,0.12,OMEGA_apphot_gp
2025-02-23 18:16:40,,OMEGA_cal_apphot_gp,18.426485574,0.113,OMEGA_cal_apphot_gp
2025-02-23 18:11:14,,OMEGA_cal_apphot_gp,18.48033014,0.118,OMEGA_cal_apphot_gp
2025-02-23 18:11:14,,OMEGA_apphot_gp,20.286416885,0.125,OMEGA_apphot_gp
2025-02-23 18:07:14,,OMEGA_apphot_ip,18.829128215,0.135,OMEGA_apphot_ip
2025-02-23 18:07:14,,OMEGA_cal_apphot_ip,16.630499861,0.133,OMEGA_cal_apphot_ip
2025-02-23 18:04:49,,OMEGA_cal_apphot_ip,16.622677266,0.075,OMEGA_cal_apphot_ip
2025-02-23 18:04:49,,OMEGA_apphot_ip,18.8211375,0.075,OMEGA_apphot_ip
2025-02-23 18:02:24,,OMEGA_apphot_ip,18.821357791,0.095,OMEGA_apphot_ip
2025-02-23 18:02:24,,OMEGA_cal_apphot_ip,16.622892923,0.095,OMEGA_cal_apphot_ip
2025-02-23 17:59:59,,OMEGA_apphot_ip,18.883851205,0.128,OMEGA_apphot_ip
2025-02-23 17:59:59,,OMEGA_cal_apphot_ip,16.684071511,0.126,OMEGA_cal_apphot_ip
2025-02-23 17:45:31,,OMEGA_apphot_gp,20.323589743,0.133,OMEGA_apphot_gp
2025-02-23 17:45:31,,OMEGA_cal_apphot_gp,18.514665118,0.125,OMEGA_cal_apphot_gp
2025-02-23 17:40:05,,OMEGA_apphot_gp,20.288096315,0.148,OMEGA_apphot_gp
2025-02-23 17:40:05,,OMEGA_cal_apphot_gp,18.481881357,0.138,OMEGA_cal_apphot_gp
2025-02-23 17:13:56,,OMEGA_cal_apphot_gp,18.366607612,0.075,OMEGA_cal_apphot_gp
2025-02-23 17:13:56,,OMEGA_apphot_gp,20.16329488,0.078,OMEGA_apphot_gp
2025-02-23 17:13:55,,OMEGA_apphot_gp,20.200094485,0.084,OMEGA_apphot_gp
2025-02-23 17:13:55,,OMEGA_cal_apphot_gp,18.400597832,0.081,OMEGA_cal_apphot_gp
2025-02-23 17:08:30,,OMEGA_cal_apphot_gp,18.347920802,0.062,OMEGA_cal_apphot_gp
2025-02-23 17:08:30,,OMEGA_apphot_gp,20.143063554,0.063,OMEGA_apphot_gp
2025-02-23 17:08:29,,OMEGA_apphot_gp,20.118673659,0.14,OMEGA_apphot_gp
2025-02-23 17:08:29,,OMEGA_cal_apphot_gp,18.325392899,0.131,OMEGA_cal_apphot_gp
2025-02-23 17:04:30,,OMEGA_cal_apphot_ip,16.599565561,0.05,OMEGA_cal_apphot_ip
2025-02-23 17:04:30,,OMEGA_apphot_ip,18.797529088,0.049,OMEGA_apphot_ip
2025-02-23 17:04:29,,OMEGA_apphot_ip,18.789139388,0.048,OMEGA_apphot_ip
2025-02-23 17:04:29,,OMEGA_cal_apphot_ip,16.591352376,0.049,OMEGA_cal_apphot_ip
2025-02-23 17:02:04,,OMEGA_cal_apphot_ip,16.59649725,0.057,OMEGA_cal_apphot_ip
2025-02-23 17:02:04,,OMEGA_apphot_ip,18.794394833,0.057,OMEGA_apphot_ip
2025-02-23 17:02:04,,OMEGA_cal_apphot_ip,16.618904088,0.079,OMEGA_cal_apphot_ip
2025-02-23 17:02:04,,OMEGA_apphot_ip,18.817283231,0.08,OMEGA_apphot_ip
2025-02-23 16:59:39,,OMEGA_cal_apphot_ip,16.557122944,0.071,OMEGA_cal_apphot_ip
2025-02-23 16:59:39,,OMEGA_apphot_ip,18.754174311,0.071,OMEGA_apphot_ip
2025-02-23 16:59:38,,OMEGA_apphot_ip,18.786809372,0.067,OMEGA_apphot_ip
